CARS,HHSPTYPE,TENURE,PERSINHH,ECONPRIM,ETHGROUP,LTILL,MSTATUS,OCCPATN,SEX,SOCLASS,SEGROUP
1,3,2,1,1,1,2,2,225,2,4,10
1,1,2,4,5,1,2,1,225,1,4,10
1,1,4,2,1,1,2,1,225,2,4,10
2,1,2,4,2,1,2,2,225,2,4,10
3,3,2,5,1,1,2,1,225,2,4,10
1,1,2,4,2,1,2,2,225,2,4,10
3,2,7,4,1,1,2,1,225,1,4,10
1,1,2,4,2,1,2,2,225,2,4,10
1,4,1,5,10,1,2,1,225,1,4,10
1,2,2,2,1,1,2,2,225,2,4,10
1,2,2,3,2,1,1,3,225,2,4,10
0,3,7,4,1,1,2,4,225,2,4,10
1,2,7,4,2,1,2,2,225,2,4,10
0,4,7,3,6,1,2,1,225,1,4,10
1,3,7,2,1,4,2,1,225,1,4,10
1,3,1,3,2,1,2,3,225,2,4,10
1,3,1,2,2,1,2,2,225,2,4,10
2,2,2,3,2,1,2,1,226,2,5,10
1,3,3,5,7,1,2,1,226,2,5,10
2,3,2,2,1,1,2,1,226,1,5,10
0,4,2,1,9,1,2,5,226,2,5,10
2,6,3,2,1,1,2,1,226,1,5,10
1,3,3,1,6,1,2,1,226,1,4,10
2,2,1,6,1,1,2,1,226,2,5,10
0,3,7,6,2,1,2,1,226,1,5,10
1,3,2,4,10,1,2,2,226,2,5,10
2,3,2,2,7,1,2,2,226,2,5,10
0,13,3,1,7,1,2,1,226,1,5,10
1,2,1,2,2,1,2,3,226,2,5,10
2,1,2,5,7,1,2,1,226,1,5,10
1,2,2,5,10,1,2,2,226,2,5,10
1,3,3,5,7,1,2,1,226,2,5,10
0,3,2,4,6,1,2,1,226,1,5,10
0,14,1,2,2,1,2,1,226,2,5,10
1,4,7,2,1,8,2,1,226,1,5,10
0,3,4,4,2,1,1,5,226,2,5,10
1,3,2,2,1,1,2,1,226,2,5,10
0,13,3,1,7,1,2,1,226,2,5,10
3,2,2,4,1,1,2,1,226,2,5,10
0,3,7,3,1,1,2,4,226,2,5,10
3,3,2,5,7,1,2,1,226,2,5,10
1,3,2,4,2,1,2,1,226,2,5,10
0,3,6,4,2,1,2,1,226,2,5,10
1,3,2,4,2,1,2,2,226,2,5,10
0,3,7,2,10,1,2,1,226,2,5,10
0,3,2,2,1,1,2,1,226,2,5,10
0,2,7,5,2,1,2,1,226,2,5,10
1,1,1,5,7,1,2,1,226,2,5,10
1,1,2,4,7,1,2,1,226,2,5,10
1,3,2,4,10,1,2,2,226,2,5,10
1,2,1,2,9,1,2,2,226,2,5,10
0,3,7,3,10,1,2,1,226,2,5,10
1,3,2,4,7,1,2,1,226,1,5,10
0,3,4,2,1,1,2,1,226,2,5,10
0,3,7,2,2,1,2,1,226,2,5,10
2,1,2,3,7,10,2,1,226,2,5,10
0,2,2,3,1,1,2,1,226,2,5,10
1,2,2,5,6,1,2,1,226,2,5,10
1,2,2,4,1,1,2,2,226,1,4,10
2,1,2,4,7,1,2,1,226,2,5,10
0,3,2,3,2,1,2,2,226,2,5,10
0,2,7,3,1,1,2,2,226,1,5,10
2,4,6,2,2,1,2,2,226,2,5,10
1,3,2,3,2,1,2,2,226,2,5,10
1,2,2,4,7,1,2,1,226,2,5,10
0,3,4,4,6,1,2,1,226,2,5,10
0,2,1,1,9,1,2,5,226,2,5,10
2,3,2,5,2,8,2,1,226,2,5,10
0,1,1,4,7,1,2,1,226,2,5,10
2,1,1,6,7,1,2,1,226,2,5,10
2,3,2,3,2,1,2,1,226,2,5,10
2,3,2,4,1,1,2,1,226,2,5,10
3,3,1,3,2,1,2,5,226,2,5,10
1,2,2,4,10,1,2,2,226,2,5,10
1,3,2,4,1,1,2,1,226,2,5,10
1,1,2,7,2,7,2,1,226,1,5,10
0,3,2,1,9,1,2,4,226,2,5,10
0,4,7,2,10,1,2,1,226,2,5,10
0,3,7,2,10,1,2,4,226,2,5,10
1,3,2,4,10,1,2,4,226,2,5,10
2,2,2,3,2,1,2,3,226,2,5,10
0,14,1,2,7,1,2,1,226,1,5,10
0,2,2,5,10,1,2,3,226,2,5,10
2,3,4,3,10,1,2,1,226,2,5,10
0,4,6,2,2,1,2,2,226,1,5,10
1,1,2,4,2,1,2,2,226,2,5,10
1,3,7,6,2,7,2,2,226,1,5,10
1,2,7,5,2,1,2,2,226,2,5,10
1,4,2,3,6,1,2,3,226,1,5,10
0,3,7,3,2,1,2,2,226,2,5,10
3,1,2,5,7,1,2,1,226,2,5,10
1,2,6,5,2,5,2,2,226,1,5,10
0,2,7,3,2,1,2,1,226,2,5,10
1,2,2,2,1,1,2,2,226,1,5,10
2,2,2,5,7,1,2,1,226,2,5,10
0,3,7,4,10,1,2,2,226,2,5,10
2,2,2,3,7,1,2,1,226,1,5,10
0,2,7,3,9,1,2,5,226,2,5,10
2,3,1,3,2,1,2,2,226,2,5,10
1,2,7,4,7,1,2,1,226,2,5,10
0,2,4,1,9,1,2,5,226,2,5,10
2,2,2,9,4,7,2,2,226,1,5,15
1,4,7,3,1,1,2,1,226,1,5,10
1,4,2,2,1,1,2,1,226,1,5,10
0,2,7,2,2,1,2,1,226,2,5,10
1,2,5,4,6,1,2,1,226,1,5,10
0,3,6,5,1,1,2,1,226,2,4,10
1,3,7,5,10,1,2,2,226,2,5,10
2,2,2,3,2,1,2,2,226,2,5,10
1,2,2,2,2,1,2,2,226,2,5,10
2,2,7,4,1,1,2,2,226,2,4,10
2,1,2,3,7,1,2,1,226,2,5,10
0,3,6,2,10,1,2,1,226,2,5,10
1,3,7,4,10,1,2,1,226,2,5,10
1,3,2,5,10,1,2,4,226,2,5,10
1,3,2,4,2,3,2,1,226,2,5,10
0,3,2,3,2,1,2,2,226,2,5,10
2,2,2,3,7,1,2,1,226,2,5,10
1,2,2,4,2,1,2,2,227,2,5,10
0,4,3,5,7,1,2,1,227,1,5,10
0,3,2,4,2,1,2,2,227,2,5,10
1,2,3,1,1,1,2,1,227,1,5,10
2,2,2,4,10,1,1,2,227,2,5,10
1,3,1,4,7,1,2,1,227,1,5,10
0,5,6,3,10,1,2,4,227,2,5,10
1,4,2,2,1,1,2,2,227,2,5,10
3,1,2,6,2,1,2,1,227,2,5,10
0,3,7,3,2,1,2,1,227,2,5,10
0,4,7,1,1,1,2,1,227,2,5,10
0,4,7,2,10,1,1,1,227,2,5,10
2,2,2,3,6,1,2,1,227,1,5,10
0,2,7,3,10,1,1,4,227,2,5,10
1,4,2,2,1,1,2,1,227,1,4,10
1,3,5,4,1,1,2,2,227,2,5,10
0,3,7,3,10,1,2,2,227,2,5,10
0,3,7,4,10,1,2,1,227,2,5,10
0,4,6,1,9,1,1,5,227,2,5,10
0,2,2,5,10,1,2,2,227,2,5,10
1,3,2,4,2,1,2,2,227,2,5,10
1,2,2,4,1,1,2,2,227,2,5,10
0,3,7,5,10,1,2,2,227,2,5,10
1,2,6,3,2,1,2,2,227,2,5,10
1,13,3,2,1,1,2,4,227,1,4,10
1,3,2,2,6,1,2,3,227,2,5,10
1,2,2,5,2,1,2,2,227,2,5,10
2,3,1,5,2,1,2,2,227,2,5,10
1,3,7,5,1,1,2,2,227,1,5,10
0,4,6,2,2,1,2,4,227,2,5,10
2,3,2,4,2,1,2,2,227,2,5,10
1,3,2,5,2,1,2,2,227,2,5,10
0,4,3,2,5,1,2,1,227,2,5,10
1,3,7,4,1,1,2,2,227,1,4,10
1,3,2,4,2,1,2,3,227,2,5,10
1,3,2,4,2,1,2,2,227,2,5,10
2,3,2,5,2,1,2,2,227,2,5,10
1,3,2,4,2,1,2,2,227,2,5,10
1,3,2,3,2,1,2,3,227,2,5,10
1,1,6,4,7,1,2,1,227,2,5,10
2,2,1,3,2,1,2,5,227,2,5,10
1,3,2,3,2,1,2,4,227,2,5,10
0,3,1,2,2,1,2,2,227,2,5,10
0,2,7,2,6,1,2,1,227,2,5,10
1,2,2,3,2,1,2,1,227,2,5,10
2,3,1,3,7,1,2,1,227,1,5,10
0,2,6,2,2,1,2,3,227,2,5,10
0,4,7,2,2,1,2,1,227,2,5,10
0,2,7,6,6,1,2,1,227,1,5,10
2,2,2,3,2,1,2,2,227,2,5,10
1,3,1,4,7,1,2,1,227,1,5,10
0,3,4,2,7,1,2,1,227,2,5,10
1,2,2,3,10,1,1,3,227,2,5,10
1,3,1,2,1,1,2,2,227,2,5,10
0,4,7,2,2,1,2,1,227,2,5,10
1,2,5,4,2,1,2,2,227,2,5,10
0,2,7,1,9,1,1,5,227,2,5,10
1,2,2,6,2,1,2,2,227,2,5,10
0,1,1,4,7,1,2,1,227,1,5,10
0,4,6,1,2,1,2,1,227,2,5,10
0,3,6,4,2,1,2,4,227,2,5,10
0,13,3,1,2,1,2,1,227,1,5,10
1,2,2,4,2,1,2,2,227,2,5,10
0,3,7,2,2,1,2,1,227,2,5,10
2,2,2,4,2,1,2,2,227,2,5,10
1,3,2,2,1,1,2,1,227,2,5,10
1,1,2,3,2,1,2,2,227,2,5,10
1,3,2,4,2,1,2,2,227,2,5,10
0,3,2,2,6,1,2,1,227,1,5,10
1,5,5,2,8,1,1,3,227,2,5,10
0,3,6,4,1,1,2,3,227,2,5,10
0,3,6,4,10,1,2,2,227,2,5,10
1,3,2,4,10,1,2,2,227,2,5,10
0,2,7,2,9,1,2,2,227,2,5,10
1,2,1,4,6,1,2,1,227,2,5,10
1,2,4,2,1,1,2,1,227,1,5,10
1,3,1,1,2,1,2,5,227,2,5,10
1,3,2,3,2,1,2,2,227,2,5,10
0,3,2,3,2,1,2,4,227,2,5,10
0,6,4,2,2,1,2,2,227,2,5,10
0,4,7,2,2,1,1,1,227,2,5,10
0,3,7,3,10,1,1,2,227,2,5,10
0,3,3,2,2,1,2,1,227,1,5,10
1,3,2,3,2,1,2,1,227,2,5,10
2,1,2,3,7,1,2,1,227,2,5,10
0,2,7,4,6,1,2,2,227,2,5,10
1,3,1,4,7,1,2,1,227,1,5,10
2,2,2,4,1,1,1,2,227,2,5,10
1,5,5,2,1,1,2,4,227,2,4,10
0,3,2,3,2,1,2,2,227,2,5,10
0,3,7,5,8,1,1,2,227,2,5,10
1,3,2,3,2,1,2,2,227,2,5,10
0,4,2,5,2,1,2,2,227,2,5,10
1,3,2,4,2,1,2,3,227,2,5,10
0,3,1,3,1,1,2,4,227,1,4,10
0,2,7,4,2,1,2,1,227,2,5,10
0,2,6,3,10,1,2,4,227,2,5,10
0,3,7,3,1,1,1,1,227,2,5,10
0,2,7,3,9,1,2,2,227,2,5,10
1,3,7,5,10,1,2,2,227,2,5,10
0,5,3,5,6,1,2,1,227,1,5,10
0,2,2,3,6,1,2,1,227,1,5,10
1,3,2,5,2,1,2,2,227,2,5,10
1,2,7,4,2,1,2,2,227,2,5,10
2,3,2,3,1,1,2,4,227,2,5,10
0,2,7,1,8,1,1,4,227,2,5,10
0,3,2,4,2,1,2,2,227,2,5,10
1,2,2,4,2,1,2,2,227,2,5,10
1,2,7,4,2,1,2,1,227,2,5,10
1,3,7,4,10,1,2,2,227,2,5,10
1,3,2,3,2,1,2,4,227,2,5,10
1,2,1,3,1,1,2,1,227,1,4,10
0,3,7,4,10,1,2,1,227,2,5,10
1,2,7,5,10,1,2,2,227,2,5,10
2,1,2,4,7,1,2,1,227,2,5,10
1,2,5,3,2,1,2,3,227,2,5,10
1,3,2,5,2,1,2,2,227,2,5,10
0,4,7,1,2,1,2,4,227,2,5,10
1,1,2,5,6,1,2,1,227,2,5,10
0,3,7,2,2,1,2,1,227,2,5,10
1,3,7,4,2,1,2,2,227,2,5,10
0,2,7,4,1,1,2,1,227,2,5,10
0,4,6,3,10,1,2,2,227,2,5,10
1,5,5,1,1,1,2,4,227,2,5,10
1,2,2,4,2,1,2,2,227,2,5,10
0,4,3,3,7,1,2,1,227,1,5,10
1,2,7,5,8,1,1,3,227,2,5,10
0,2,7,2,1,1,2,4,227,2,5,10
0,4,3,5,2,1,2,1,227,2,5,10
1,3,2,3,2,1,2,2,227,2,5,10
1,3,2,4,2,1,2,3,227,2,5,10
1,2,2,5,2,1,2,2,227,2,5,10
2,3,7,4,2,1,2,2,227,2,5,10
0,4,6,1,1,1,2,1,227,2,5,10
0,5,3,6,7,1,2,1,227,1,5,10
3,4,7,3,2,10,2,1,227,2,5,10
0,4,4,1,6,1,2,4,227,1,5,10
0,3,6,4,10,1,2,1,227,2,5,10
0,3,7,3,2,1,2,1,227,2,5,10
0,3,2,6,7,1,2,1,227,2,5,10
0,3,2,6,7,1,2,1,227,2,5,10
0,3,7,4,6,1,2,2,227,2,5,10
1,2,3,3,2,1,2,4,227,2,5,10
0,3,7,3,2,1,2,4,227,2,5,10
1,3,2,6,7,10,2,1,227,1,5,10
2,2,2,3,2,1,2,4,227,2,5,10
3,1,2,3,7,1,2,1,227,1,5,10
1,2,7,3,1,1,2,1,227,1,5,10
0,3,7,3,2,1,2,3,227,2,5,10
0,3,6,2,2,1,2,4,227,2,5,10
0,5,3,6,7,1,2,1,227,1,5,10
0,3,7,2,8,1,1,4,227,2,5,10
1,3,3,4,7,1,2,1,227,1,5,10
0,3,7,1,2,1,2,5,227,2,5,10
0,2,2,1,2,1,2,4,227,2,5,10
3,1,2,5,7,1,2,1,227,1,5,10
0,2,7,2,10,1,1,4,227,2,5,10
0,2,7,2,10,1,2,4,227,2,5,10
0,2,7,2,10,1,2,1,227,2,5,10
1,3,5,3,1,1,2,2,227,2,5,10
0,3,6,4,2,1,2,4,227,2,5,10
0,2,7,4,2,1,2,3,227,2,5,10
0,3,7,1,6,1,2,4,227,2,5,10
2,1,2,2,1,1,2,1,228,2,4,10
0,3,1,2,10,1,2,4,228,2,4,10
1,14,3,2,1,1,2,2,228,1,4,10
0,3,7,2,9,1,1,5,228,2,4,10
0,3,2,1,9,1,2,5,228,2,4,10
2,2,2,2,1,1,2,1,228,2,4,10
2,1,4,4,10,1,2,2,228,2,4,10
1,2,1,2,9,1,2,2,228,2,4,10
1,4,3,6,7,1,2,1,228,1,4,10
1,2,2,2,1,1,2,1,228,2,4,10
1,14,3,2,2,1,2,2,228,2,4,10
1,2,2,2,2,1,2,2,228,2,4,10
3,1,2,4,2,1,2,2,228,2,4,10
0,3,1,2,9,1,2,2,228,2,4,10
3,1,1,4,4,1,2,1,228,1,4,15
2,2,4,2,4,1,2,1,228,2,4,15
0,3,2,1,1,1,2,1,228,2,4,10
1,4,3,3,8,1,1,1,228,1,4,10
1,3,2,4,1,1,2,1,229,1,6,14
3,3,1,7,1,1,2,2,229,1,6,14
0,4,7,1,6,1,2,1,229,1,6,14
1,1,2,2,1,1,2,5,229,1,6,14
1,4,7,2,1,1,2,2,229,2,6,14
0,3,1,2,9,1,2,2,229,1,6,14
1,3,2,4,10,1,2,2,230,2,2,7
1,3,2,2,1,1,2,1,230,2,2,7
2,2,2,3,1,1,2,2,230,2,2,7
2,3,7,3,2,1,2,3,230,2,2,7
3,1,2,5,1,1,2,2,230,2,2,7
1,2,1,2,9,1,1,2,230,2,2,7
0,2,1,3,2,1,2,2,230,2,2,7
1,3,2,3,1,1,2,2,230,2,2,7
0,3,1,3,1,1,2,2,230,2,2,7
1,2,2,4,2,1,2,4,230,2,2,7
0,2,1,1,9,1,2,5,230,2,2,7
1,5,5,4,1,1,2,2,230,2,2,7
0,3,7,4,2,1,2,1,230,2,2,7
0,3,2,2,1,1,2,4,230,2,2,7
2,1,2,4,2,1,2,2,230,2,2,7
1,3,2,5,2,1,2,3,230,2,2,7
1,1,2,4,7,1,2,1,230,2,2,7
1,4,1,4,10,1,2,2,230,2,2,7
1,2,2,3,6,1,2,2,230,2,2,7
1,1,2,2,1,1,2,2,230,2,2,7
0,3,2,2,1,1,2,2,230,2,2,7
1,2,2,4,2,1,2,2,230,2,2,7
2,3,2,3,2,1,2,2,230,2,2,7
2,2,2,4,1,1,1,1,230,2,2,7
1,2,1,2,1,1,2,2,230,2,2,7
2,1,2,3,1,1,2,1,230,2,2,7
1,1,2,3,1,1,2,2,230,2,2,7
2,1,2,3,1,1,2,2,230,2,2,7
1,3,2,4,1,1,2,2,230,2,2,7
0,3,2,3,9,1,1,5,230,2,2,7
2,2,1,2,2,1,2,2,230,2,2,7
1,3,7,5,1,1,2,1,230,2,2,7
2,2,2,2,2,1,2,1,230,2,2,7
1,3,7,2,8,1,1,2,230,2,2,7
2,3,2,2,1,1,2,2,230,2,2,7
1,3,2,2,1,1,2,2,230,2,2,7
2,1,2,3,7,1,2,1,230,2,2,7
1,2,2,2,9,1,2,2,230,2,2,7
1,2,7,2,2,1,2,1,230,2,2,7
1,3,2,3,2,1,2,2,230,2,2,7
0,3,1,3,2,1,2,2,230,2,2,7
1,3,2,3,10,1,2,2,230,2,2,7
0,2,1,1,1,1,2,4,230,2,2,7
0,4,4,3,8,1,1,2,230,2,2,7
1,2,7,4,10,1,1,4,230,2,2,7
2,2,1,3,2,1,2,3,230,2,2,7
1,2,2,2,2,1,2,2,230,2,2,7
1,4,2,1,1,1,2,1,230,2,2,7
1,3,2,2,2,1,2,1,230,2,2,7
0,2,7,2,1,1,2,1,230,2,2,7
0,3,7,4,10,1,2,2,230,2,2,7
1,2,2,2,2,1,2,5,230,2,2,7
1,2,2,1,1,1,2,2,230,2,2,7
0,2,2,3,1,1,2,2,230,2,2,7
1,3,2,2,1,1,2,2,230,2,2,7
1,1,2,2,10,1,2,3,230,2,2,7
1,2,2,2,1,1,2,3,230,2,2,7
2,2,3,3,10,1,2,3,230,2,2,7
1,3,1,2,9,1,2,2,230,2,2,7
1,3,1,4,1,1,2,1,230,2,2,7
1,2,2,3,2,1,2,2,230,2,2,7
1,3,7,2,1,1,2,2,230,1,2,7
1,2,7,2,9,1,2,2,230,2,2,7
0,4,2,3,6,1,2,2,230,2,2,7
1,2,2,2,1,1,2,2,230,2,2,7
1,3,2,3,1,1,2,3,230,2,2,7
1,3,2,4,2,1,2,2,230,2,2,7
3,1,5,4,2,1,2,2,230,2,2,7
1,3,2,3,10,1,2,2,230,2,2,7
0,3,7,4,6,1,1,4,230,1,2,7
1,2,2,3,2,1,2,2,230,2,2,7
1,1,1,2,6,1,2,1,230,2,2,7
0,2,2,3,8,1,1,2,230,2,2,7
1,1,1,2,10,1,2,2,230,2,2,7
0,3,3,3,7,3,2,1,230,2,2,7
1,3,5,2,9,1,1,2,230,2,2,7
1,3,2,2,1,1,2,2,230,2,2,7
1,3,2,2,9,1,2,2,230,2,2,7
1,2,1,3,2,1,2,2,230,2,2,7
0,2,2,2,2,1,2,2,230,2,2,7
1,2,2,2,1,1,2,2,230,2,2,7
2,2,2,3,2,1,2,2,230,2,2,7
1,3,7,5,1,1,2,3,230,2,2,7
1,1,2,4,10,1,2,3,230,2,2,7
0,2,7,4,1,1,2,1,230,2,2,7
0,2,7,4,1,1,2,2,230,2,2,7
1,2,1,2,2,1,1,2,230,2,2,7
0,3,2,1,2,1,2,1,230,2,2,7
3,2,7,5,1,1,2,1,230,2,2,7
2,1,2,3,2,1,2,2,230,2,2,7
1,3,1,6,2,1,2,2,230,2,2,7
1,3,7,2,1,1,2,2,230,2,2,7
1,3,2,3,1,1,2,2,230,2,2,7
1,3,2,3,6,1,2,2,230,2,2,7
0,4,7,2,1,1,2,2,230,2,2,7
2,2,2,4,1,1,2,2,230,2,2,7
1,3,2,3,2,1,2,2,230,2,2,7
0,6,2,2,1,1,2,1,230,2,2,7
0,2,2,3,10,1,2,2,230,2,2,7
2,2,2,6,2,1,2,2,230,2,2,7
0,3,1,3,1,1,2,2,230,2,2,7
2,2,2,5,1,1,2,2,230,2,2,7
1,2,2,4,2,1,2,2,230,2,2,7
3,1,1,4,2,1,2,2,230,2,2,7
0,3,2,3,1,1,2,2,230,2,2,7
1,3,4,5,1,1,2,3,230,2,2,7
0,3,2,1,8,1,1,1,230,1,2,7
1,2,2,3,2,1,2,2,230,2,2,7
1,2,7,2,9,1,1,5,231,2,5,13
0,3,7,2,1,1,2,4,231,2,5,13
0,3,7,7,5,1,2,1,231,2,5,13
0,3,2,3,2,1,2,2,231,2,5,13
0,3,7,1,1,1,2,5,231,2,5,13
0,3,2,3,10,1,1,3,231,2,5,13
2,3,2,5,1,1,2,2,231,2,4,11
0,2,7,2,1,1,2,1,231,1,5,13
1,2,7,2,2,1,2,4,231,2,4,11
1,2,1,2,9,1,2,2,231,2,5,13
1,2,2,5,2,1,2,2,231,2,5,13
0,4,6,4,2,1,2,2,231,2,4,11
0,3,2,4,5,1,2,1,231,2,5,13
1,3,7,4,1,1,2,4,231,2,5,13
0,3,1,3,1,1,2,2,231,2,5,13
1,1,1,2,1,1,2,2,231,2,4,11
0,2,1,2,9,1,1,3,231,2,4,11
0,4,6,1,9,1,2,5,231,2,5,13
0,3,2,3,1,1,2,2,231,1,5,13
1,3,1,2,9,1,2,2,231,1,5,13
0,3,1,2,9,1,2,3,231,2,5,13
0,3,2,6,1,1,2,1,231,2,5,13
0,2,7,5,2,1,2,4,231,2,5,13
2,1,2,3,1,1,2,2,231,2,5,13
2,3,2,3,1,1,2,2,232,1,4,12
0,2,7,4,6,1,2,4,232,1,4,12
1,2,2,4,1,1,2,2,232,1,4,12
1,3,2,2,10,1,2,2,232,2,4,12
0,2,2,4,1,1,2,1,232,1,4,12
1,2,2,2,1,1,2,2,232,1,4,12
1,3,1,1,8,1,1,1,232,1,4,12
1,3,2,2,8,1,1,2,232,1,4,12
1,3,2,2,1,1,2,2,232,1,4,12
1,2,1,3,8,1,1,2,232,1,4,12
2,3,2,5,1,1,2,2,232,1,4,12
2,2,2,2,8,1,1,2,232,1,4,12
1,2,1,2,9,1,1,2,232,1,4,12
0,3,1,6,1,1,2,1,233,2,2,7
2,3,2,2,1,1,2,1,233,2,2,7
1,3,2,5,2,1,2,2,233,2,2,7
0,2,7,3,1,1,2,1,233,2,2,7
1,2,2,5,1,1,2,1,233,2,2,7
0,2,2,3,1,1,2,1,233,2,2,7
1,2,2,3,1,1,2,1,233,2,2,7
1,1,2,4,1,1,2,3,233,2,2,7
2,2,2,4,4,1,2,2,233,1,2,7
1,3,2,4,6,1,2,1,233,2,2,7
1,3,2,3,2,1,2,2,233,2,2,7
1,2,2,4,2,1,2,2,233,2,2,7
1,1,2,2,1,1,2,2,233,2,2,7
2,2,2,3,1,1,2,1,233,2,2,7
1,3,7,6,1,1,2,1,233,2,2,7
0,3,6,2,2,1,2,1,233,2,2,7
1,3,2,3,1,1,2,1,233,2,2,7
1,3,7,4,1,1,2,1,233,2,2,7
1,4,2,3,1,1,2,1,233,2,2,7
0,3,7,3,10,1,2,1,234,2,5,13
0,3,2,2,1,1,2,1,234,2,5,13
1,3,2,2,8,1,1,2,234,2,5,13
0,2,1,1,8,1,1,5,234,2,5,13
0,2,7,4,1,1,2,4,234,2,5,13
0,4,6,2,10,1,2,1,234,2,5,13
0,4,7,1,2,1,2,1,234,2,5,13
1,3,2,3,2,1,1,2,234,2,5,13
1,3,1,3,8,1,1,3,234,1,4,11
1,1,2,4,1,1,2,2,234,2,5,13
1,3,2,6,2,1,2,3,234,2,5,13
0,3,7,4,1,1,2,1,234,1,5,13
1,3,1,4,6,1,2,1,234,2,5,13
1,2,7,3,1,1,1,4,234,2,5,13
0,3,6,2,10,1,2,1,234,2,5,13
0,2,7,5,1,1,2,2,234,2,5,13
0,3,7,3,1,1,2,1,234,2,5,13
1,1,1,1,1,1,2,4,234,2,5,13
3,3,7,4,5,1,2,2,234,2,5,13
2,3,4,2,2,1,2,2,234,2,5,13
1,2,2,2,1,1,2,2,234,2,5,13
1,3,1,3,1,1,2,2,234,2,5,13
0,3,2,4,2,1,2,2,234,2,5,13
2,2,2,3,1,1,2,1,234,2,5,13
1,3,7,4,2,1,2,1,234,2,5,13
1,3,2,5,2,1,2,2,234,2,5,13
0,4,7,4,2,1,2,1,234,2,5,13
1,2,2,2,2,1,2,2,234,2,5,13
1,3,2,3,2,1,2,2,234,1,5,13
1,1,2,2,1,1,2,2,234,2,5,13
0,4,7,2,2,1,2,2,234,2,5,13
1,3,7,2,1,1,2,2,234,2,5,13
1,3,2,2,2,1,2,2,234,2,5,13
1,2,1,2,1,1,2,2,234,2,5,13
0,4,5,2,1,1,2,1,234,2,5,13
1,3,7,4,2,1,2,3,234,1,5,13
0,2,7,4,1,1,2,1,234,2,5,13
0,2,7,3,5,1,2,1,234,2,5,13
3,3,2,6,1,1,2,1,234,2,5,13
1,1,1,2,2,1,2,2,234,2,5,13
1,2,2,3,2,1,2,2,234,2,5,13
1,3,2,5,1,1,2,1,234,2,5,13
1,1,5,4,2,1,2,2,234,2,5,13
0,4,6,4,2,1,2,2,234,2,5,13
1,2,2,4,2,1,2,2,234,2,5,13
0,4,7,2,10,1,2,1,234,2,5,13
1,2,2,4,7,1,2,2,234,2,5,13
3,3,2,4,2,1,2,2,234,2,5,13
2,2,1,4,2,1,2,2,234,2,5,13
3,2,2,4,5,1,2,1,234,2,5,13
0,3,7,3,10,1,1,2,234,2,5,13
2,2,2,4,2,1,2,2,234,2,5,13
1,3,2,3,2,1,2,2,234,2,5,13
0,4,2,2,9,1,2,5,234,2,5,13
0,3,2,4,2,1,2,2,234,2,5,13
0,3,4,4,6,1,2,3,234,2,5,13
0,4,2,2,1,1,2,1,234,2,5,13
1,3,2,2,1,1,2,2,234,2,5,13
0,2,5,4,1,1,1,1,234,1,5,13
1,3,2,3,2,1,2,2,234,2,5,13
1,4,2,2,1,1,2,1,234,2,5,13
0,2,7,1,6,1,2,1,234,2,5,13
0,2,7,2,10,1,2,1,234,2,5,13
0,3,2,3,2,1,2,2,234,2,5,13
1,3,1,2,8,1,1,2,234,2,5,13
3,1,1,3,5,1,1,1,234,2,5,13
0,2,5,4,1,1,1,1,234,1,5,13
0,4,2,5,7,1,2,2,234,1,5,13
1,2,2,4,2,1,2,2,234,2,5,13
2,3,1,2,2,1,2,3,234,2,5,13
1,4,7,2,1,1,2,1,234,2,5,13
1,3,1,3,2,1,2,1,234,2,5,13
1,2,2,2,1,1,2,3,234,2,5,13
2,3,1,4,1,1,2,1,234,2,5,13
0,3,1,3,6,1,2,1,234,2,5,13
3,1,2,3,2,1,2,2,234,2,5,13
1,2,4,2,1,1,2,1,234,2,5,13
2,2,2,5,2,1,2,2,234,2,5,13
2,2,2,4,1,1,2,2,234,2,5,13
2,3,2,4,10,1,2,2,234,2,5,13
1,3,2,3,2,1,2,2,234,2,5,13
3,1,5,5,1,1,2,2,234,2,5,13
0,3,1,2,1,1,2,5,234,2,5,13
2,3,2,4,2,1,2,2,234,2,5,13
0,3,7,1,9,1,1,5,234,2,5,13
2,1,2,4,2,1,2,2,234,2,5,13
1,2,2,4,1,1,2,2,234,2,5,13
1,1,2,6,2,1,2,1,234,2,5,13
1,2,2,4,2,1,2,2,234,2,4,11
1,2,2,6,2,1,2,2,234,2,5,13
0,4,7,2,7,1,2,1,234,2,5,13
0,3,4,5,1,1,2,3,234,1,5,13
0,3,7,3,2,1,2,1,234,2,5,13
1,2,2,3,1,1,2,2,234,2,5,13
1,1,1,2,9,1,2,3,234,2,5,13
0,3,1,2,1,1,2,2,234,2,5,13
1,3,2,4,1,1,2,1,234,2,5,13
1,2,2,2,10,1,2,2,234,2,5,13
1,2,2,2,1,1,2,2,234,2,5,13
0,3,7,2,10,1,2,1,234,2,5,13
0,3,1,6,2,1,2,2,234,2,5,13
0,2,2,2,2,1,2,2,234,2,5,13
2,2,2,2,10,1,2,2,234,2,5,13
0,2,7,3,10,1,2,2,234,2,5,13
2,3,1,5,2,1,2,1,234,2,5,13
1,2,1,4,1,1,2,1,234,2,5,13
0,2,7,2,2,1,2,2,234,2,5,13
1,2,2,5,1,1,2,2,234,2,5,13
0,3,7,1,8,1,1,2,234,2,5,13
1,3,2,2,1,1,2,2,234,2,5,13
1,4,2,2,1,1,2,4,234,2,5,13
